Rainfall, Temperature, Ph,Crop, Production
1028.73449,26.53,5.6,Rice,0.95782
1028.73998,26.535,5.6,Rice,0.958
1028.74319,26.54,5.6,Rice,0.95811
1028.75,26.545,5.6,Rice,0.95833
1028.75273,26.55,5.6,Rice,0.95842
1028.75385,26.555,5.6,Rice,0.95846
1028.75796,26.56,5.6,Rice,0.9586
1028.76915,26.565,5.6,Rice,0.95897
1028.77309,26.57,5.6,Rice,0.9591
1028.77412,26.575,5.6,Rice,0.95914
1028.77551,26.58,5.6,Rice,0.95918
1028.79493,26.585,5.6,Rice,0.95983
1028.80258,26.59,5.6,Rice,0.96009
1028.81295,26.595,5.6,Rice,0.96043
1028.81462,26.6,5.6,Rice,0.96049
1028.82869,26.605,5.6,Rice,0.96096
1028.82896,26.61,5.6,Rice,0.96097
1028.83117,26.615,5.6,Rice,0.96104
1028.83305,26.62,5.6,Rice,0.9611
1028.84438,26.625,5.6,Rice,0.96148
1028.85246,26.63,5.6,Rice,0.96175
1028.85277,26.635,5.6,Rice,0.96176
1028.86381,26.64,5.6,Rice,0.96213
1028.87998,26.645,5.6,Rice,0.96267
1028.88008,26.65,5.6,Rice,0.96267
1028.88134,26.655,5.6,Rice,0.96271
1028.88323,26.66,5.6,Rice,0.96277
1028.88458,26.665,5.6,Rice,0.96282
1028.88889,26.67,5.6,Rice,0.96296
1028.89619,26.675,5.6,Rice,0.96321
1028.91069,26.68,5.6,Rice,0.96369
1028.91516,26.685,5.6,Rice,0.96384
1028.92,26.69,5.6,Rice,0.964
1028.9239,26.695,5.6,Rice,0.96413
1028.92857,26.7,5.6,Rice,0.96429
1028.92963,26.705,5.6,Rice,0.96432
1028.94704,26.71,5.6,Rice,0.9649
1028.9526,26.715,5.6,Rice,0.96509
1028.95294,26.72,5.6,Rice,0.9651
1028.95633,26.725,5.6,Rice,0.96521
1028.95716,26.73,5.6,Rice,0.96524
1028.96,26.735,5.6,Rice,0.96533
1028.96552,26.74,5.6,Rice,0.96552
1028.97538,26.745,5.6,Rice,0.96585
1029.00273,26.75,5.6,Rice,0.96676
1029.03678,26.755,5.6,Rice,0.96789
1029.05817,26.76,5.6,Rice,0.96861
1029.05894,26.765,5.6,Rice,0.96863
1029.06315,26.77,5.6,Rice,0.96877
1029.06939,26.775,5.6,Rice,0.96898
1029.07042,26.78,5.6,Rice,0.96901
1029.08101,26.785,5.6,Rice,0.96937
1029.09742,26.79,5.6,Rice,0.96991
1029.10697,26.795,5.6,Rice,0.97023
1029.10802,26.8,5.6,Rice,0.97027
1029.11629,26.805,5.6,Rice,0.97054
1029.11999,26.81,5.6,Rice,0.97067
1029.12415,26.815,5.6,Rice,0.97081
1029.13124,26.82,5.6,Rice,0.97104
1029.13262,26.825,5.6,Rice,0.97109
1029.14286,26.83,5.6,Rice,0.97143
1029.14286,26.835,5.6,Rice,0.97143
1029.14286,26.84,5.6,Rice,0.97143
1029.15044,26.845,5.6,Rice,0.97168
1029.1546,26.85,5.6,Rice,0.97182
1029.15613,26.855,5.6,Rice,0.97187
1029.16667,26.86,5.6,Rice,0.97222
1029.17614,26.865,5.6,Rice,0.97254
1029.17716,26.87,5.6,Rice,0.97257
1029.19283,26.875,5.6,Rice,0.97309
1029.20191,26.88,5.6,Rice,0.9734
1029.20769,26.885,5.6,Rice,0.97359
1029.21388,26.89,5.6,Rice,0.9738
1029.225,26.895,5.6,Rice,0.97417
1029.23853,26.9,5.6,Rice,0.97462
1029.24256,26.905,5.6,Rice,0.97475
1029.24893,26.91,5.6,Rice,0.97496
1029.25,26.915,5.6,Rice,0.975
1029.25178,26.92,5.6,Rice,0.97506
1029.2835,26.925,5.6,Rice,0.97612
1029.28881,26.93,5.6,Rice,0.97629
1029.30488,26.935,5.6,Rice,0.97683
1029.30703,26.94,5.6,Rice,0.9769
1029.3099,26.945,5.6,Rice,0.977
1029.31818,26.95,5.6,Rice,0.97727
1029.32413,26.955,5.6,Rice,0.97747
1029.32458,26.96,5.6,Rice,0.97749
1029.33998,26.965,5.6,Rice,0.978
1029.34133,26.97,5.6,Rice,0.97804
1029.35484,26.975,5.6,Rice,0.97849
1029.36228,26.98,5.6,Rice,0.97874
1029.37031,26.985,5.6,Rice,0.97901
1029.37106,26.99,5.6,Rice,0.97904
1029.37416,26.995,5.6,Rice,0.97914
1029.37654,27,5.6,Rice,0.97922
1029.3771,27.005,5.6,Rice,0.97924
1029.39004,27.01,5.6,Rice,0.97967
1029.40001,27.015,5.6,Rice,0.98
1029.40239,27.02,5.6,Rice,0.98008
1029.4047,27.025,5.6,Rice,0.98016
1029.41051,27.03,5.6,Rice,0.98035
1029.41176,27.035,5.6,Rice,0.98039
1029.41325,27.04,5.6,Rice,0.98044
1029.41352,27.045,5.6,Rice,0.98045
1029.43166,27.05,5.6,Rice,0.98106
1029.43925,27.055,5.6,Rice,0.98131
1029.44853,27.06,5.6,Rice,0.98162
1029.45378,27.065,5.6,Rice,0.98179
1029.45455,27.07,5.6,Rice,0.98182
1029.45455,27.075,5.6,Rice,0.98182
1029.4783,27.08,5.6,Rice,0.98261
1029.5015,27.085,5.6,Rice,0.98338
1029.51252,27.09,5.6,Rice,0.98375
1029.51417,27.095,5.6,Rice,0.98381
1029.51613,27.1,5.6,Rice,0.98387
1029.53125,27.105,5.6,Rice,0.98438
1029.53646,27.11,5.6,Rice,0.98455
1029.54023,27.115,5.6,Rice,0.98467
1029.55658,27.12,5.6,Rice,0.98522
1029.55973,27.125,5.6,Rice,0.98532
1029.56835,27.13,5.6,Rice,0.98561
1029.58586,27.135,5.6,Rice,0.9862
1029.60283,27.14,5.6,Rice,0.98676
1029.60686,27.145,5.6,Rice,0.9869
1029.61567,27.15,5.6,Rice,0.98719
1029.62025,27.155,5.6,Rice,0.98734
1029.63865,27.16,5.6,Rice,0.98795
1029.64,27.165,5.6,Rice,0.988
1029.64163,27.17,5.6,Rice,0.98805
1029.65049,27.175,5.6,Rice,0.98835
1029.65565,27.18,5.6,Rice,0.98852
1029.65909,27.185,5.6,Rice,0.98864
1029.66,27.19,5.6,Rice,0.98867
1029.67193,27.195,5.6,Rice,0.98906
1029.672,27.2,5.6,Rice,0.98907
1029.67356,27.205,5.6,Rice,0.98912
1029.68,27.21,5.6,Rice,0.98933
1029.68395,27.215,5.6,Rice,0.98947
1029.69466,27.22,5.6,Rice,0.98982
1029.69983,27.225,5.6,Rice,0.98999
1029.70828,27.23,5.6,Rice,0.99028
1029.71743,27.235,5.6,Rice,0.99058
1029.7237,27.24,5.6,Rice,0.99079
1029.74018,27.245,5.6,Rice,0.99134
1029.74684,27.25,5.6,Rice,0.99156
1029.75472,27.255,5.6,Rice,0.99182
1029.77099,27.26,5.6,Rice,0.99237
1029.78006,27.265,5.6,Rice,0.99267
1029.801,27.27,5.6,Rice,0.99337
1029.80216,27.275,5.6,Rice,0.99341
1029.80497,27.28,5.6,Rice,0.9935
1029.80745,27.285,5.6,Rice,0.99358
1029.81685,27.29,5.6,Rice,0.99389
1029.82171,27.295,5.6,Rice,0.99406
1029.84848,27.3,5.6,Rice,0.99495
1029.85075,27.305,5.6,Rice,0.99502
1029.86322,27.31,5.6,Rice,0.99544
1029.87644,27.315,5.6,Rice,0.99588
1029.88479,27.32,5.6,Rice,0.99616
1029.89947,27.325,5.6,Rice,0.99665
1029.90044,27.33,5.6,Rice,0.99668
1029.90121,27.335,5.6,Rice,0.99671
1029.90185,27.34,5.6,Rice,0.99673
1029.90534,27.345,5.6,Rice,0.99684
1029.91473,27.35,5.6,Rice,0.99716
1029.92084,27.355,5.6,Rice,0.99736
1029.93151,27.36,5.6,Rice,0.99772
1029.96078,27.365,5.6,Rice,0.99869
1029.96265,27.37,5.6,Rice,0.99875
1030,27.375,5.6,Rice,1
1030,27.38,5.6,Rice,1
1030,27.385,5.6,Rice,1
1030,27.39,5.6,Rice,1
1030,27.395,5.6,Rice,1
1030,27.4,5.6,Rice,1
1030,27.405,5.6,Rice,1
1030,27.41,5.6,Rice,1
1030,27.415,5.6,Rice,1
1030,27.42,5.6,Rice,1
1030,27.425,5.6,Rice,1
1030,27.43,5.6,Rice,1
1030,27.435,5.6,Rice,1
1030,27.44,5.6,Rice,1
1030,27.445,5.6,Rice,1
1030,27.45,5.6,Rice,1
1030,27.455,5.6,Rice,1
1030,27.46,5.6,Rice,1
1030,27.465,5.6,Rice,1
1030,27.47,5.6,Rice,1
1030,27.475,5.6,Rice,1
1030,27.48,5.6,Rice,1
1030,27.485,5.6,Rice,1
1030,27.49,5.6,Rice,1
1030,27.495,5.6,Rice,1
1030,27.5,5.6,Rice,1
1030,27.505,5.6,Rice,1
1030,27.51,5.6,Rice,1
1030,27.515,5.6,Rice,1
1030,27.52,5.6,Rice,1
1030,27.525,5.6,Rice,1
1030,27.53,5.6,Rice,1
1030,27.535,5.6,Rice,1
1030,27.54,5.6,Rice,1
1030,27.545,5.6,Rice,1
1030,27.55,5.6,Rice,1
1030,27.555,5.6,Rice,1
1030,27.56,5.6,Rice,1
1030,27.565,5.6,Rice,1
1030,27.57,5.6,Rice,1
1030,27.575,5.6,Rice,1
1030,27.58,5.6,Rice,1
1030,27.585,5.6,Rice,1
1030,27.59,5.6,Rice,1
1030,27.595,5.6,Rice,1
1030,27.6,5.6,Rice,1
1030,27.605,5.6,Rice,1
1030,27.61,5.6,Rice,1
1030,27.615,5.6,Rice,1
1030,27.62,5.6,Rice,1
1030,27.625,5.6,Rice,1
1030,27.63,5.6,Rice,1
1030,27.635,5.6,Rice,1
1030,27.64,5.6,Rice,1
1030,27.645,5.6,Rice,1
1030,27.65,5.6,Rice,1
1030,27.655,5.6,Rice,1
1030,27.66,5.6,Rice,1
1030,27.665,5.6,Rice,1
1030,27.67,5.6,Rice,1
1030,27.675,5.6,Rice,1
1030,27.68,5.6,Rice,1
1030,27.685,5.6,Rice,1
1030,27.69,5.6,Rice,1
1030,27.695,5.6,Rice,1
1030,27.7,5.6,Rice,1
1030,27.705,5.6,Rice,1
1030,27.71,5.6,Rice,1
1030,27.715,5.6,Rice,1
1030,27.72,5.6,Rice,1
1030,27.725,5.6,Rice,1
1030,27.73,5.6,Rice,1
1030,27.735,5.6,Rice,1
1030,27.74,5.6,Rice,1
1030,27.745,5.6,Rice,1
1030,27.75,5.6,Rice,1
1030,27.755,5.6,Rice,1
1030,27.76,5.6,Rice,1
1030,27.765,5.6,Rice,1
1030,27.77,5.6,Rice,1
1030,27.775,5.6,Rice,1
1030,27.78,5.6,Rice,1
1030,27.785,5.6,Rice,1
1030,27.79,5.6,Rice,1
1030,27.795,5.6,Rice,1
1030,27.8,5.6,Rice,1
1030,27.805,5.6,Rice,1
1030,27.81,5.6,Rice,1
1030,27.815,5.6,Rice,1
1030,27.82,5.6,Rice,1
1030,27.825,5.6,Rice,1
1030,27.83,5.6,Rice,1
1030,27.835,5.6,Rice,1
1030,27.84,5.6,Rice,1
1030,27.845,5.6,Rice,1
1030,27.85,5.6,Rice,1
1030,27.855,5.6,Rice,1
1030,27.86,5.6,Rice,1
1030,27.865,5.6,Rice,1
1030,27.87,5.6,Rice,1
1030,27.875,5.6,Rice,1
1030,27.88,5.6,Rice,1
1030,27.885,5.6,Rice,1
1030,27.89,5.6,Rice,1
1030,27.895,5.6,Rice,1
1030,27.9,5.6,Rice,1
1030,27.905,5.6,Rice,1
1030,27.91,5.6,Rice,1
1030,27.915,5.6,Rice,1
1030,27.92,5.6,Rice,1
1030,27.925,5.6,Rice,1
1030,27.93,5.6,Rice,1
1030,27.935,5.6,Rice,1
1030,27.94,5.6,Rice,1
1030,27.945,5.6,Rice,1
1030,27.95,5.6,Rice,1
1030,27.955,5.6,Rice,1
1030,27.96,5.6,Rice,1
1030,27.965,5.6,Rice,1
1030,27.97,5.6,Rice,1
1030,27.975,5.6,Rice,1
1030,27.98,5.6,Rice,1
1030,27.985,5.6,Rice,1
1030,27.99,5.6,Rice,1
1030,27.995,5.6,Rice,1
1030,28,5.6,Rice,1
1030,28.005,5.6,Rice,1
1030,28.01,5.6,Rice,1
1030,28.015,5.6,Rice,1
1030,28.02,5.6,Rice,1
1030,28.025,5.6,Rice,1
1030,28.03,5.6,Rice,1
1030,28.035,5.6,Rice,1
1030,28.04,5.6,Rice,1
1030,28.045,5.6,Rice,1
1030,28.05,5.6,Rice,1
1030,28.055,5.6,Rice,1
1030,28.06,5.6,Rice,1
1030,28.065,5.6,Rice,1
1030,28.07,5.6,Rice,1
1030,28.075,5.6,Rice,1
1030,28.08,5.6,Rice,1
1030,28.085,5.6,Rice,1
1030,28.09,5.6,Rice,1
1030,28.095,5.6,Rice,1
1030,28.1,5.6,Rice,1
1030,28.105,5.6,Rice,1
1030,28.11,5.6,Rice,1
1030,28.115,5.6,Rice,1
1030,28.12,5.6,Rice,1
1030,28.125,5.6,Rice,1
1030,28.13,5.6,Rice,1
1030,28.135,5.6,Rice,1
1030,28.14,5.6,Rice,1
1030,28.145,5.6,Rice,1
1030.00338,28.15,5.6,Rice,1.00011
1030.00868,28.155,5.6,Rice,1.00029
1030.04554,28.16,5.6,Rice,1.00152
1030.04918,28.165,5.6,Rice,1.00164
1030.11962,28.17,5.6,Rice,1.00399
1030.13774,28.175,5.6,Rice,1.00459
1030.13967,28.18,5.6,Rice,1.00466
1030.16416,28.185,5.6,Rice,1.00547
1030.16626,28.19,5.6,Rice,1.00554
1030.17829,28.195,5.6,Rice,1.00594
1030.18257,28.2,5.6,Rice,1.00609
1030.18359,28.205,5.6,Rice,1.00612
1030.18466,28.21,5.6,Rice,1.00616
1030.19452,28.215,5.6,Rice,1.00648
1030.19475,28.22,5.6,Rice,1.00649
1030.20687,28.225,5.6,Rice,1.0069
1030.2383,28.23,5.6,Rice,1.00794
1030.2393,28.235,5.6,Rice,1.00798
1030.23967,28.24,5.6,Rice,1.00799
1030.2446,28.245,5.6,Rice,1.00815
1030.24521,28.25,5.6,Rice,1.00817
1030.24868,28.255,5.6,Rice,1.00829
1030.25775,28.26,5.6,Rice,1.00859
1030.26251,28.265,5.6,Rice,1.00875
1030.26721,28.27,5.6,Rice,1.00891
1030.27523,28.275,5.6,Rice,1.00917
1030.29392,28.28,5.6,Rice,1.0098
1030.32086,28.285,5.6,Rice,1.0107
1030.34,28.29,5.6,Rice,1.01133
1030.34256,28.295,5.6,Rice,1.01142
1030.36545,28.3,5.6,Rice,1.01218
1030.36735,28.305,5.6,Rice,1.01224
1030.375,28.31,5.6,Rice,1.0125
1030.37975,28.315,5.6,Rice,1.01266
1030.39648,28.32,5.6,Rice,1.01322
1030.39808,28.325,5.6,Rice,1.01327
1030.40666,28.33,5.6,Rice,1.01356
1030.41096,28.335,5.6,Rice,1.0137
1030.41566,28.34,5.6,Rice,1.01386
1030.42016,28.345,5.6,Rice,1.01401
1030.43011,28.35,5.6,Rice,1.01434
1030.43831,28.355,5.6,Rice,1.01461
1030.45534,28.36,5.6,Rice,1.01518
1030.46358,28.365,5.6,Rice,1.01545
1030.47876,28.37,5.6,Rice,1.01596
1040.65474,28.375,5.6,Rice,1.01637
1040.65938,28.38,5.6,Rice,1.01648
1040.65947,28.385,5.6,Rice,1.01649
1040.66605,28.39,5.6,Rice,1.01665
1040.66668,28.395,5.6,Rice,1.01667
1040.66732,28.4,5.6,Rice,1.01668
1040.66805,28.405,5.6,Rice,1.0167
1040.67146,28.41,5.6,Rice,1.01679
1040.72094,28.415,5.6,Rice,1.01802
1040.77441,28.42,5.6,Rice,1.01936
1040.79698,28.425,5.6,Rice,1.01992
1040.80557,28.43,5.6,Rice,1.02014
1040.80958,28.435,5.6,Rice,1.02024
1040.8205,28.44,5.6,Rice,1.02051
1040.82863,28.445,5.6,Rice,1.02072
1040.83682,28.45,6,Rice,1.02092
1040.84388,28.455,6,Rice,1.0211
1040.84428,28.46,6,Rice,1.02111
1040.87526,28.465,6,Rice,1.02188
1040.89197,28.47,6,Rice,1.0223
1040.89385,28.475,6,Rice,1.02235
1040.89484,28.48,6,Rice,1.02237
1040.90668,28.485,6,Rice,1.02267
1040.90909,28.49,6,Rice,1.02273
1040.91205,28.495,6,Rice,1.0228
1040.94234,28.5,6,Rice,1.02356
1040.9495,28.505,6,Rice,1.02374
1040.97246,28.51,6,Rice,1.02431
1041.02264,28.515,6,Rice,1.02557
1041.02564,28.52,6,Rice,1.02564
1041.03691,28.525,6,Rice,1.02592
1041.05199,28.53,6,Rice,1.0263
1041.05263,28.535,6,Rice,1.02632
1041.06113,28.54,6,Rice,1.02653
1041.06667,28.545,6,Rice,1.02667
1041.08037,28.55,6,Rice,1.02701
1041.09589,28.555,6,Rice,1.0274
1041.11111,28.56,6,Rice,1.02778
1041.13657,28.565,6,Rice,1.02841
1041.1403,28.57,6,Rice,1.02851
1041.14996,28.575,6,Rice,1.02875
1041.15422,28.58,6,Rice,1.02886
1041.15702,28.585,6,Rice,1.02893
1041.16217,28.59,6,Rice,1.02905
1041.1795,28.595,6,Rice,1.02949
1041.19403,28.6,6,Rice,1.02985
1041.1952,28.605,6,Rice,1.02988
1041.19973,28.61,6,Rice,1.02999
1041.2,28.615,6,Rice,1.03
1041.2,28.62,6,Rice,1.03
1041.21096,28.625,6,Rice,1.03027
1041.21212,28.63,6,Rice,1.0303
1041.22371,28.635,6,Rice,1.03059
1041.22732,28.64,6,Rice,1.03068
1041.23077,28.645,6,Rice,1.03077
1041.23517,28.65,6,Rice,1.03088
1041.23951,28.655,6,Rice,1.03099
1041.25,28.66,6,Rice,1.03125
1041.27997,28.665,6,Rice,1.032
1041.28014,28.67,6,Rice,1.032
1041.29032,28.675,6,Rice,1.03226
1041.30339,28.68,6,Rice,1.03258
1041.30691,28.685,6,Rice,1.03267
1041.3107,28.69,6,Rice,1.03277
1041.32295,28.695,6,Rice,1.03307
1041.32483,28.7,6,Rice,1.03312
1041.32727,28.705,6,Rice,1.03318
1041.32973,28.71,6,Rice,1.03324
1041.33316,28.715,6,Rice,1.03333
1041.33333,28.72,6,Rice,1.03333
1041.34708,28.725,6,Rice,1.03368
1041.34831,28.73,6,Rice,1.03371
1041.40142,28.735,6,Rice,1.03504
1041.40206,28.74,6,Rice,1.03505
1041.41414,28.745,6,Rice,1.03535
1041.41855,28.75,6,Rice,1.03546
1041.42857,28.755,6,Rice,1.03571
1041.43752,28.76,6,Rice,1.03594
1041.46055,28.765,6,Rice,1.03651
1041.46273,28.77,6,Rice,1.03657
1041.46308,28.775,6,Rice,1.03658
1041.46675,28.78,6,Rice,1.03667
1041.46982,28.785,6,Rice,1.03675
1041.47417,28.79,6,Rice,1.03685
1041.47987,28.795,6,Rice,1.037
1041.48595,28.8,6,Rice,1.03715
1041.50235,28.805,6,Rice,1.03756
1041.53142,28.81,6,Rice,1.03829
1041.54643,28.815,6,Rice,1.03866
1041.54867,28.82,6,Rice,1.03872
1041.56863,28.825,6,Rice,1.03922
1041.56993,28.83,6,Rice,1.03925
1041.57849,28.835,6,Rice,1.03946
1041.58561,28.84,6,Rice,1.03964
1041.6,28.845,6,Rice,1.04
1041.60064,28.85,6,Rice,1.04002
1041.61363,28.855,6,Rice,1.04034
1041.62728,28.86,6,Rice,1.04068
1041.63503,28.865,6,Rice,1.04088
1041.63556,28.87,6,Rice,1.04089
1041.63839,28.875,6,Rice,1.04096
1041.65289,28.88,6,Rice,1.04132
1041.66247,28.885,6,Rice,1.04156
1041.66667,28.89,6,Rice,1.04167
1041.68906,28.895,6,Rice,1.04223
1041.68908,28.9,6,Rice,1.04223
1041.69559,28.905,6,Rice,1.04239
1041.70155,28.91,6,Rice,1.04254
1041.70213,28.915,6,Rice,1.04255
1041.70543,28.92,6,Rice,1.04264
1041.73368,28.925,6,Rice,1.04334
1041.73795,28.93,6,Rice,1.04345
1041.74092,28.935,6,Rice,1.04352
1041.75092,28.94,6,Rice,1.04377
1041.75984,28.945,6,Rice,1.044
1041.7745,28.95,6,Rice,1.04436
1041.78671,28.955,6,Rice,1.04467
1041.79407,28.96,6,Rice,1.04485
1041.79798,28.965,6,Rice,1.04495
1041.82107,28.97,6,Rice,1.04553
1041.8222,28.975,6,Rice,1.04556
1041.82672,28.98,6,Rice,1.04567
1041.84062,28.985,6,Rice,1.04602
1041.85559,28.99,6,Rice,1.04639
1041.85903,28.995,6,Rice,1.04648
1041.875,29,6,Rice,1.04688
1041.87727,29.005,6,Rice,1.04693
1041.87802,29.01,6,Rice,1.04695
1041.89274,29.015,6,Rice,1.04732
1041.89983,29.02,6,Rice,1.0475
1041.90568,29.025,6,Rice,1.04764
1041.91065,29.03,6,Rice,1.04777
1041.91257,29.035,6,Rice,1.04781
1041.92551,29.04,6,Rice,1.04814
1041.92843,29.045,6,Rice,1.04821
1041.93562,29.05,6,Rice,1.04839
1041.94446,29.055,6,Rice,1.04861
1041.94458,29.06,6,Rice,1.04861
1041.94701,29.065,6,Rice,1.04868
1041.95343,29.07,6,Rice,1.04884
1041.99198,29.075,6,Rice,1.0498
1042,29.08,6,Rice,1.05
1042.00235,29.085,6,Rice,1.05006
1042.01839,29.09,6,Rice,1.05046
1042.02108,29.095,6,Rice,1.05053
1042.02397,29.1,6,Rice,1.0506
1042.0371,29.105,6,Rice,1.05093
1042.04193,29.11,6,Rice,1.05105
1042.0609,29.115,6,Rice,1.05152
1042.07563,29.12,6,Rice,1.05189
1042.08742,29.125,6,Rice,1.05219
1042.09728,29.13,6,Rice,1.05243
1042.10526,29.135,6,Rice,1.05263
1042.10526,29.14,6,Rice,1.05263
1042.10778,29.145,6,Rice,1.05269
1042.13333,29.15,6,Rice,1.05333
1042.13943,29.155,6,Rice,1.05349
1042.15456,29.16,6,Rice,1.05386
1042.16008,29.165,6,Rice,1.054
1042.20472,29.17,6,Rice,1.05512
1042.20546,29.175,6,Rice,1.05514
1042.21721,29.18,6,Rice,1.05543
1042.2211,29.185,6,Rice,1.05553
1042.22222,29.19,6,Rice,1.05556
1042.22222,29.195,6,Rice,1.05556
1042.22222,29.2,6,Rice,1.05556
1042.22809,29.205,6,Rice,1.0557
1042.23291,29.21,6,Rice,1.05582
1042.23293,29.215,6,Rice,1.05582
1042.23602,29.22,6,Rice,1.0559
1042.23998,29.225,6,Rice,1.056
1042.25049,29.23,6,Rice,1.05626
1042.26093,29.235,6,Rice,1.05652
1042.27166,29.24,6,Rice,1.05679
1042.2723,29.245,6,Rice,1.05681
1042.28042,29.25,6,Rice,1.05701
1042.28164,29.255,6,Rice,1.05704
1042.29226,29.26,6,Rice,1.05731
1042.29508,29.265,6,Rice,1.05738
1042.29665,29.27,6,Rice,1.05742
1042.30366,29.275,6,Rice,1.05759
1042.3037,29.28,6,Rice,1.05759
1042.31612,29.285,6,Rice,1.0579
1042.35294,29.29,6,Rice,1.05882
1042.36319,29.295,6,Rice,1.05908
1042.43103,29.3,6,Rice,1.06078
1042.43363,29.305,6,Rice,1.06084
1042.43591,29.31,6,Rice,1.0609
1042.44884,29.315,6,Rice,1.06122
1042.46161,29.32,6,Rice,1.06154
1042.46824,29.325,6,Rice,1.06171
1042.46824,29.33,6,Rice,1.06171
1042.47413,29.335,6,Rice,1.06185
1042.49139,29.34,6,Rice,1.06228
1042.49389,29.345,6,Rice,1.06235
1042.5,29.35,6,Rice,1.0625
1042.50478,29.355,6,Rice,1.06262
1042.5271,29.36,6,Rice,1.06318
1042.55016,29.365,6,Rice,1.06375
1042.55319,29.37,6,Rice,1.06383
1042.55757,29.375,6,Rice,1.06394
1042.58065,29.38,6,Rice,1.06452
1042.59857,29.385,6,Rice,1.06496
1042.6,29.39,6,Rice,1.065
1042.61991,29.395,6,Rice,1.0655
1042.62187,29.4,6,Rice,1.06555
1042.64062,29.405,6,Rice,1.06602
1042.64079,29.41,6,Rice,1.06602
1042.65938,29.415,6,Rice,1.06648
1042.66667,29.42,6,Rice,1.06667
1042.66667,29.425,6,Rice,1.06667
1042.66667,29.43,6,Rice,1.06667
1042.66667,29.435,6,Rice,1.06667
1042.67153,29.44,6,Rice,1.06679
1042.67164,29.445,6,Rice,1.06679
1042.68182,29.45,6,Rice,1.06705
1042.69057,29.455,6,Rice,1.06726
1042.69067,29.46,6,Rice,1.06727
1042.70129,29.465,6,Rice,1.06753
1042.70647,29.47,6,Rice,1.06766
1042.71163,29.475,6,Rice,1.06779
1042.73206,29.48,6,Rice,1.0683
1042.75493,29.485,6,Rice,1.06887
1042.75885,29.49,6,Rice,1.06897
1042.76995,29.495,6,Rice,1.06925
1042.77141,29.5,6,Rice,1.06929
1042.77786,29.505,6,Rice,1.06945
1042.78195,29.51,6,Rice,1.06955
1042.78273,29.515,6,Rice,1.06957
1042.8,29.52,6,Rice,1.07
1042.8,29.525,6,Rice,1.07
1042.80506,29.53,6,Rice,1.07013
1042.8169,29.535,6,Rice,1.07042
1042.84091,29.54,6,Rice,1.07102
1042.84705,29.545,6,Rice,1.07118
1042.85428,29.55,6,Rice,1.07136
1042.85652,29.555,6,Rice,1.07141
1042.85714,29.56,6,Rice,1.07143
1042.85714,29.565,6,Rice,1.07143
1042.86202,29.57,6,Rice,1.07155
1042.86365,29.575,6,Rice,1.07159
1042.87828,29.58,6,Rice,1.07196
1042.88234,29.585,6,Rice,1.07206
1042.89157,29.59,6,Rice,1.07229
1042.89976,29.595,6,Rice,1.07249
1042.90002,29.6,6,Rice,1.0725
1042.90135,29.605,6,Rice,1.07253
1042.902,29.61,6,Rice,1.07255
1042.91448,29.615,6,Rice,1.07286
1042.92447,29.62,6,Rice,1.07311
1042.94118,29.625,6,Rice,1.07353
1042.96001,29.63,6,Rice,1.074
1042.96689,29.635,6,Rice,1.07417
1042.98396,29.64,6,Rice,1.0746
1042.9912,29.645,6,Rice,1.07478
1042.99213,29.65,6,Rice,1.0748
1042.99647,29.655,6,Rice,1.07491
1043.00015,29.66,6,Rice,1.075
1043.00041,29.665,6,Rice,1.07501
1043.00054,29.67,6,Rice,1.07501
1043.01494,29.675,6,Rice,1.07537
1043.02258,29.68,6,Rice,1.07556
1043.04719,29.685,6,Rice,1.07618
1043.05177,29.69,6,Rice,1.07629
1043.05609,29.695,6,Rice,1.0764
1043.05946,29.7,6,Rice,1.07649
1043.06956,29.705,6,Rice,1.07674
1043.07692,29.71,6,Rice,1.07692
1043.07692,29.715,6,Rice,1.07692
1043.08305,29.72,6,Rice,1.07708
1043.09051,29.725,6,Rice,1.07726
1043.12989,29.73,6,Rice,1.07825
1043.13346,29.735,6,Rice,1.07834
1043.17323,29.74,6,Rice,1.07933
1043.1746,29.745,6,Rice,1.07937
1043.17859,29.75,6,Rice,1.07946
1043.17904,29.755,6,Rice,1.07948
1043.17968,29.76,6,Rice,1.07949
1043.2,29.765,6,Rice,1.08
1043.241,29.77,6,Rice,1.08102
1043.27463,29.775,6,Rice,1.08187
1043.28925,29.78,6,Rice,1.08223
1043.29324,29.785,6,Rice,1.08233
1043.31492,29.79,6,Rice,1.08287
1043.31878,29.795,6,Rice,1.08297
1043.32,29.8,6,Rice,1.083
1043.33333,29.805,6,Rice,1.08333
1043.33333,29.81,6,Rice,1.08333
1043.33333,29.815,6,Rice,1.08333
1043.33992,29.82,6,Rice,1.0835
1043.3451,29.825,6,Rice,1.08363
1043.34591,29.83,6,Rice,1.08365
1043.35024,29.835,6,Rice,1.08376
1043.35938,29.84,6,Rice,1.08398
1043.36402,29.845,6,Rice,1.0841
1043.36508,29.85,6,Rice,1.08413
1043.38074,29.855,6,Rice,1.08452
1043.40148,29.86,6,Rice,1.08504
1043.40684,29.865,6,Rice,1.08517
1043.41327,29.87,6,Rice,1.08533
1043.41463,29.875,6,Rice,1.08537
1043.41642,29.88,6,Rice,1.08541
1043.42857,29.885,6,Rice,1.08571
1043.43046,29.89,6,Rice,1.08576
1043.43991,29.895,6,Rice,1.086
1043.44751,29.9,6,Rice,1.08619
1043.45093,29.905,6,Rice,1.08627
